Price,Close,High,Low,Open,Volume
2004-09-29,3.26843190193176,3.36667472438436,3.14749925734973,3.15921867769158,610329060
2004-09-30,3.23152852058411,3.29885253129002,3.21656786687355,3.23900944133294,275160564
2004-10-01,3.3058340549469,3.34722510913159,3.21407465177255,3.26145001485991,302497200
2004-10-04,3.36767196655273,3.41280336298452,3.34198915863493,3.3724098117606,260455284
2004-10-05,3.4502055644989,3.45419510352455,3.29735566760117,3.35769786108957,299464236
2004-10-06,3.41803932189941,3.45220055373706,3.39111005054099,3.42975897956397,267628104
2004-10-07,3.46217441558838,3.48785722327531,3.40482425371414,3.41404979608245,282301416
2004-10-08,3.4342474937439,3.48286931884981,3.41654376540423,3.45893208410103,221390388
2004-10-11,3.37265920639038,3.46242384658218,3.33750165623404,3.4160447958668,209442348
2004-10-12,3.42601823806763,3.43125542865883,3.32627976080578,3.35221176489386,233310456
2004-10-13,3.51329016685486,3.57936652627332,3.49284431220117,3.57363236521704,395324280
2004-10-14,3.54071879386902,3.55019329656273,3.45494274742992,3.51603325183572,208842948
2004-10-15,3.59332990646362,3.62798929672783,3.53947112538006,3.61377694886159,263895840
2004-10-18,3.71925044059753,3.72024770662608,3.521019942904,3.57064022309562,280726992
2004-10-19,3.68882989883423,3.80003860512346,3.67411820523414,3.75266252841196,362197440
2004-10-20,3.50306701660156,3.71501075365234,3.48087464043989,3.69107351827672,454453092
2004-10-21,3.72473573684692,3.74343673215724,3.53124307927708,3.60056185966326,582996420
2004-10-22,4.29947900772095,4.49247350442997,4.09127465979568,4.25235284234163,1474200324
2004-10-25,4.67275094985962,4.84804123768128,4.30247116346107,4.39846906350239,1309257432
2004-10-26,4.53311729431152,4.8034082289885,4.48823509539433,4.64632005766348,891391716
2004-10-27,4.63709402084351,4.72561218753886,4.53236873746398,4.55605701207818,533725740
2004-10-28,4.81986427307129,4.84704369000674,4.62786848414558,4.65479751558432,593278128
2004-10-29,4.75353908538818,4.98568066681039,4.75254181935843,4.9592495536606,845653500
2004-11-01,4.88793659210205,4.92882972453174,4.76924815928851,4.82609897312771,488507004
2004-11-02,4.85901260375977,4.96822582290696,4.82086183365757,4.95650616555421,453398148
2004-11-03,4.77922201156616,5.02682241039591,4.75628204162212,4.94154547264669,554992452
2004-11-04,4.60542678833008,4.74755453927044,4.57176490256896,4.6986828024314,575807616
2004-11-05,4.22268056869507,4.54558381990147,4.20273287199759,4.53760474122248,792530676
2004-11-08,4.30247116088867,4.37453182591827,4.22392707900014,4.26207737385002,447224328
2004-11-09,4.2064733505249,4.3685478478103,4.12094745450717,4.34111994367551,442125432
2004-11-10,4.18552827835083,4.30172283372069,4.14737750857524,4.25559393589618,425334240
2004-11-11,4.56353712081909,4.58173924612593,4.17829641508395,4.21719454358479,598820580
2004-11-12,4.53810405731201,4.7325942176221,4.42340373304153,4.61864219922499,669174156
2004-11-15,4.6096658706665,4.69569063905532,4.45706611017163,4.49945538125089,475583940
2004-11-16,4.30222225189209,4.47501866396429,4.25958354681307,4.42589796729371,835859304
2004-11-17,4.30122470855713,4.42589817082993,4.21395323745469,4.21445258316135,724590684
2004-11-18,4.17754888534546,4.34909858029539,4.13241630669761,4.24611887627314,664518816
2004-11-19,4.22392702102661,4.23838951600515,4.15211531714928,4.21644681337411,350421228
2004-11-22,4.11670827865601,4.22642084005953,4.02220604273933,4.10099955773479,494233272
2004-11-23,4.17704963684082,4.25958325318063,4.15161674187804,4.18826994783356,496035468
2004-11-24,4.35757684707642,4.41866759220628,4.30147433296916,4.35907345891766,610628760
2004-11-26,4.47302389144898,4.48898204741708,4.37153936975112,4.3835079867272,258944796
2004-11-29,4.5144157409668,4.56179134171962,4.42614700628297,4.49721135764188,426237336
2004-11-30,4.53760433197022,4.56303817746979,4.49446770900456,4.50593745540308,307692000
2004-12-01,4.48723745346069,4.55057121388643,4.47701393200684,4.53685654847669,314249436
2004-12-02,4.47327280044556,4.52588511255327,4.45207840448749,4.4857402878211,250185564
2004-12-03,4.49820899963379,4.51466555358231,4.42839134376922,4.48698773650026,234533232
2004-12-06,4.39572715759277,4.50568820668465,4.38899430547633,4.46654112107784,249909840
2004-12-07,4.27454423904419,4.3934821038608,4.25260153687034,4.38849529886303,274561164
2004-12-08,4.23838949203491,4.33064681123843,4.20722053498133,4.24761479635193,301370328
2004-12-09,4.32441329956055,4.32615934649484,4.20073806329423,4.2451218636918,305853840
2004-12-10,4.28003072738648,4.36056886975311,4.27105438265933,4.32441358043715,172515312
2004-12-13,4.25010871887207,4.31818031925681,4.22517326789707,4.29299638323218,192551256
2004-12-14,4.45557022094727,4.45881145423305,4.22891384651426,4.26382243262383,443092464
2004-12-15,4.48274898529053,4.50543952025015,4.40495272968187,4.43811574614364,458381160
2004-12-16,4.40021467208862,4.50045249763935,4.38724878848443,4.41218328967284,342569088
2004-12-17,4.49022960662842,4.50070161287122,4.40220983091306,4.40744559647704,295152552
2004-12-20,4.61340618133545,4.69918151827413,4.53486209261434,4.53810427644066,392986620
2004-12-21,4.58173894882202,4.68471961239452,4.57301251480001,4.64557157601888,220431348
2004-12-22,4.64532232284546,4.65903698797065,4.56328804342172,4.58547923250238,156123720
2004-12-23,4.68521738052368,4.70267214845995,4.63784225734798,4.67399706914084,144439416
2004-12-27,4.78520631790161,4.81986451858304,4.71513923512516,4.71638546129468,243919836
2004-12-28,4.80640029907227,4.82609903481456,4.76276432823753,4.79019318217588,165666168
2004-12-29,4.80989074707031,4.82535098428046,4.78196397131815,4.78196397131815,107016876
2004-12-30,4.92708396911621,4.94279316640517,4.78370998719338,4.81163676276342,235935828
2004-12-31,4.80714845657349,4.9839344013141,4.80141334570286,4.96772728491786,306433260
2005-01-03,5.05450010299683,5.07768903255613,4.87372318581388,4.92209700233774,633134232
2005-01-04,4.84978580474854,5.05998515176159,4.82435338372077,5.0218353324329,549685764
2005-01-05,4.82510185241699,4.90962905720968,4.79318553840728,4.8236052406936,329134536
2005-01-06,4.70142507553101,4.88469444151674,4.68073002412654,4.86424882539367,415068516
2005-01-07,4.83357858657837,4.84355267171764,4.70716003878351,4.75353884576466,386129484
2005-01-10,4.86374998092651,4.93955123273949,4.78321183385285,4.84978635487721,301282416
2005-01-11,4.82584857940674,4.92982698214727,4.81687223515579,4.87771258802254,278069652
2005-01-12,4.87172842025757,4.88544260919867,4.75004771693773,4.84554721874711,326784888
2005-01-13,4.87048196792603,4.92184805781923,4.83856565393357,4.87172866924668,273702024
2005-01-14,4.98617839813232,4.98717613923909,4.84056045917414,4.88718822689693,385226388
2005-01-18,5.08417224884033,5.11209902239249,4.9535137749987,5.01111336903821,526377096
2005-01-19,4.91960334777832,5.11908126887619,4.90489284171182,5.10287272567941,449857692
2005-01-20,4.83532428741455,4.89342180265595,4.787449817744,4.79991683060728,359703936
2005-01-21,4.69469308853149,4.87123007429375,4.69070354944582,4.85078350831163,369965664
2005-01-24,4.50618743896484,4.72087424154282,4.4962138289111,4.70491608536497,560347092
2005-01-25,4.41642236709595,4.54408857453312,4.3957273150184,4.536607416307,425941632
2005-01-26,4.71863079071045,4.72286976549313,4.4670398929862,4.47003216637572,491823684
2005-01-27,4.68970584869385,4.70915419665067,4.61789415180907,4.7066612694574,264830904
2005-01-28,4.74605846405029,4.8547732908069,4.6463199819078,4.73807938547889,487839672
2005-01-31,4.87771272659302,4.89616523640737,4.78046859851608,4.8295892955699,383484132
2005-02-01,4.78495597839356,4.90364488751477,4.75329005053602,4.84679407310421,752806440
2005-02-02,5.13553714752197,5.40582855133288,5.07818841146431,5.37466054309694,1310660028
2005-02-03,5.25771713256836,5.32030353371752,5.13179697464592,5.136285384424,519004476
2005-02-04,5.09564208984375,5.18017072577561,5.05175715507196,5.14825440957795,592179228
2005-02-07,4.88793659210205,5.14650832978314,4.87497070870474,5.11808363553577,517897584
2005-02-08,4.95301580429077,4.98742599422153,4.85053401543506,4.91112540683126,458740800
2005-02-09,4.77697706222534,5.02682237702778,4.72411578519136,5.00587741444675,686173140
2005-02-10,4.6872124671936,4.79268605662595,4.6191413416835,4.78670151036165,758548692
2005-02-11,4.67275094985962,4.79542892273773,4.6395869850452,4.6542989155125,524115360
2005-02-14,4.81213521957398,4.81437918680166,4.51316922803942,4.55929812453221,1540945512
2005-02-15,4.86798906326294,4.98293739616417,4.81437948087857,4.82734536472019,1030280688
2005-02-16,4.94728088378906,4.97022037780572,4.84479909099052,4.8547731765274,660630708
2005-02-17,4.93456411361694,4.98069348859608,4.90738564428089,4.93281949192262,416159424
2005-02-18,4.9358115196228,4.95800318462502,4.90364529319521,4.94977514543455,339096564
2005-02-22,4.77174139022827,4.9594987014955,4.74730575844304,4.89965561072322,538808652
2005-02-23,4.83607244491577,4.84928776321438,4.70416774697269,4.81986437846103,622816560
2005-02-24,4.70990324020386,4.73384047624848,4.5438382494188,4.5722643705047,1031539428
2005-02-25,4.6346001625061,4.73558581757176,4.62562381820521,4.71638547745172,398541060
2005-02-28,4.68746185302734,4.73434001116334,4.63410217793744,4.63784275724972,312423264
2005-03-01,4.63933801651001,4.73134637722392,4.53810387619659,4.71987710543836,372075552
2005-03-02,4.61739540100098,4.67948245679065,4.59694978451008,4.63659479129208,291128580
2005-03-03,4.66302633285523,4.68147741710397,4.59570208696539,4.64108362975379,304039656
2005-03-04,4.63534879684448,4.66901068425191,4.61465279380331,4.65529649399058,270693036
2005-03-07,4.70790910720825,4.72760737028921,4.66352482499655,4.68222629705137,346349304
2005-03-08,4.61789512634277,4.73384073370906,4.61216001475511,4.71513973733743,321522156
2005-03-09,4.52189588546753,4.60418054763737,4.49222448926356,4.59320919599942,453961584
2005-03-10,4.48773574829102,4.51815640155645,4.4234037729974,4.51341855632682,437981580
2005-03-11,4.43337774276733,4.51192182634734,4.41717062561545,4.49920585298157,320810868
2005-03-14,4.36331176757813,4.44833879614663,4.30297075635621,4.44659369930468,445418136
2005-03-15,4.45357513427734,4.48823475960339,4.34386304789742,4.37104151543891,416467116
2005-03-16,4.37852096557617,4.45357484713541,4.36381046180433,4.40594981685361,283967748
2005-03-17,4.47053050994873,4.47925694355722,4.38350800729922,4.41667197086101,330093576
2005-03-18,4.48923206329346,4.49820840745775,4.44609448895097,4.45856197676207,283316400
2005-03-21,4.51017761230469,4.54234288934348,4.41966490280942,4.47003230582507,299048652
2005-03-22,4.45332527160645,4.53660719716165,4.43462522763351,4.51765676768163,225042732
2005-03-23,4.46280145645142,4.49421937725613,4.43761751781554,4.43761751781554,193606200
2005-03-24,4.46953344345093,4.50967779550747,4.46828626703428,4.50568825631867,148059792
2005-03-28,4.52364110946655,4.60792077232318,4.51192145287375,4.53012452592844,349170480
2005-03-29,4.47751235961914,4.57002006346029,4.44010989657493,4.51441547699996,258661080
2005-03-30,4.49945592880249,4.52439043385447,4.47826057801128,4.50419377458246,249194556
2005-03-31,4.50095081329346,4.52289304091809,4.42938806922577,4.43711818730932,270473256
2005-04-01,4.48923206329346,4.56179112243845,4.4879844117942,4.53211972724424,247032720
2005-04-04,4.62013816833496,4.62088647410425,4.48424489040293,4.48698677776455,322732944
2005-04-05,4.70192384719849,4.74406320519497,4.67698934676426,4.68097888583833,349118532
2005-04-06,4.71813154220581,4.7288534583971,4.677238409464,4.71863041276906,209893896
2005-04-07,4.83133506774902,4.85277842631477,4.70366980685231,4.70716047566189,387300312
2005-04-08,4.78869676589966,4.86474697363069,4.77373587457764,4.829589425406,204459336
2005-04-11,4.81812047958374,4.8572675698062,4.79542946821248,4.81462886035873,216203580
2005-04-12,4.83632230758667,4.8477915799908,4.72286963329582,4.81238507137024,292491216
2005-04-13,4.81063938140869,4.84529901206276,4.73084906321248,4.82410461228418,261969768
2005-04-14,4.77373552322388,4.84629553197052,4.7400736390056,4.81911706443598,245861892
2005-04-15,4.61290788650513,4.74605834098735,4.60442946245996,4.74007379465656,462632904
2005-04-18,4.66202878952026,4.6847197994346,4.57525666479623,4.60243513442792,261749988
2005-04-19,4.77248954772949,4.78744996362128,4.68845883773568,4.72087449751239,336862800
2005-04-20,4.93955087661743,4.99939491606922,4.88494497823725,4.95151949446185,617441940
2005-04-21,5.09215116500855,5.11159951411653,4.96997111887914,4.99739949612065,709365924
2005-04-22,5.38114356994629,5.58535836338868,5.34249488144881,5.55792951088643,1326875796
2005-04-25,5.57363939285278,5.60381013657881,5.42378151496544,5.4312626735228,792806400
2005-04-26,5.45445108413696,5.53548904219773,5.44298133743896,5.49110524172188,690189120
2005-04-27,5.48013353347778,5.5068136040577,5.40433229582252,5.43550030063265,410181408
2005-04-28,5.47190570831299,5.53748390375348,5.42851869985495,5.47315193443445,346964688
2005-04-29,5.48562002182007,5.5417225289576,5.43126213626931,5.53324410515152,366441192
2005-05-02,5.54271984100342,5.57787738709562,5.49085583266575,5.53673576990648,390305304
2005-05-03,5.63996458053589,5.68883631697756,5.51853378284151,5.53174910175235,710496792
2005-05-04,5.69756412506104,5.73197431896055,5.66016308310357,5.66589724437624,482856660
2005-05-05,5.65966320037842,5.70055585757866,5.632235772212,5.70055585757866,300083616
2005-05-06,5.68559551239014,5.71626560212532,5.64694681876477,5.69507120321285,270285444
2005-05-09,5.63572645187378,5.69756407600973,5.62101452029041,5.6850975372461,221250528
2005-05-10,5.68011045455933,5.68011045455933,5.60331146728652,5.62201198719186,253578168
2005-05-11,5.76713180541992,5.78433666462395,5.68335195198456,5.70928372088315,458692848
2005-05-12,5.703049659729,5.7905705590435,5.69008377653975,5.75516262776174,357570072
2005-05-13,5.71601581573486,5.76214471492607,5.66814181975996,5.71451967912395,296323380
2005-05-16,5.76114702224731,5.77535960632618,5.69930940589321,5.72698674335829,227028744
2005-05-17,5.81301116943359,5.82099024755076,5.73995276511798,5.7489295843359,312043644
2005-05-18,5.96336698532105,5.98356411600065,5.82273585150832,5.82497981876778,491987520
2005-05-19,5.96386575698853,6.01348580090723,5.94117569745631,5.99279074859858,388271340
2005-05-20,6.02445697784424,6.02595358955457,5.97558524122212,6.01448289224584,326213460
2005-05-23,6.36955261230469,6.43562920481613,6.05188514746727,6.06310545887299,854676468
2005-05-24,6.38326597213745,6.61864973245065,6.32092995736102,6.4072032070612,1160562276
2005-05-25,6.50320243835449,6.50744141303808,6.24936757907921,6.30173093682721,721593684
2005-05-26,6.46305704116821,6.57676009987377,6.44061641693851,6.50694292403309,541322136
2005-05-27,6.63261413574219,6.63386036206461,6.46430516567233,6.49447543547805,486876636
2005-05-31,6.91362714767456,6.94180288386663,6.71664310382452,6.71813876538519,888582528
2005-06-01,7.18117475509644,7.30310537216363,7.03206614490247,7.06148858044539,1406260332
2005-06-02,7.17868185043335,7.22555857931781,7.09639671425907,7.19937642677346,718245036
2005-06-03,6.98818159103394,7.21359032789114,6.91711723802518,7.15100439932692,750540708
2005-06-06,7.25448274612427,7.3245488805067,7.02732844488215,7.04129159465543,900134964
2005-06-07,7.30883979797363,7.47016741699358,7.23852470232057,7.40808036011535,971947080
2005-06-08,6.97072696685791,7.31058612627945,6.9318288384105,7.30210865188819,1027007964
2005-06-09,7.13903570175171,7.19364255096777,6.9956612462013,7.09938926867113,656986356
2005-06-10,7.04403495788574,7.16322179016775,6.98219686170888,7.15599101750064,507356136
2005-06-13,7.05026865005493,7.08617450439179,6.89492557477506,6.97721024002252,511615872
2005-06-14,6.94055604934692,7.01261671788431,6.92559563310835,6.94654059593423,403272324
2005-06-15,6.85203742980957,6.9143734436254,6.66826872116339,6.85702471001128,834488676
2005-06-16,6.91786527633667,6.93930863389645,6.80890101619814,6.83857241235983,497997504
2005-06-17,6.98917818069458,6.98917818069458,6.8794651459605,6.95676299828098,416958624
2005-06-20,7.1487603187561,7.17294651477414,6.77548824558627,6.88420354803883,840147012
2005-06-21,7.17718553543091,7.23852476205942,7.10562278762109,7.18292064669495,604686708
2005-06-22,7.21359014511108,7.28889204553212,7.1978814233231,7.22281592497616,418541040
2005-06-23,7.2238130569458,7.35097991573444,7.14377331287612,7.18117482710414,561693744
2005-06-24,7.41182088851929,7.43052093332368,7.22057196361774,7.25348554383635,710137152
2005-06-27,7.58262205123901,7.59184783081366,7.3272920211705,7.45296226663301,711403884
2005-06-28,7.53026056289673,7.71103606111,7.53026056289673,7.63698086001166,760698540
2005-06-29,7.2988657951355,7.58960375292761,7.2846532106173,7.54272654989597,731216052
2005-06-30,7.33452272415161,7.45371050188131,7.25697590931109,7.33926056909172,603172224
2005-07-01,7.26221227645874,7.38663533837214,7.21159497178841,7.35671355895721,368734896
2005-07-05,7.37342071533203,7.38015356769399,7.23677911341667,7.28340735868201,299460240
2005-07-06,7.26894426345825,7.42054675389541,7.26545406992187,7.413067021137,319691988
2005-07-07,7.36918163299561,7.37566409932548,7.19389135337514,7.21583358017904,426457116
2005-07-08,7.38638734817505,7.41805422838197,7.33203040783338,7.3868862187729,298005696
2005-07-11,7.3145751953125,7.39561220543437,7.25647767923508,7.3906254002173,335276388
2005-07-12,7.2754282951355,7.34075611030946,7.25423389730646,7.31557264829667,234361404
2005-07-13,7.45196533203125,7.46144007219293,7.28340741450137,7.29362998542299,457058484
2005-07-14,7.50258255004883,7.64869889138502,7.48213598311129,7.6135413438018,426281292
2005-07-15,7.51006269454956,7.56516888825722,7.47490467214862,7.51130987098171,337198464
2005-07-18,7.46892070770264,7.52776653108929,7.42428746958265,7.48039093012384,248063688
2005-07-19,7.72724342346191,7.73846468560282,7.52527353302612,7.53275326585211,504351144
2005-07-20,7.77960634231567,7.79481619355913,7.52527356970979,7.61927646534818,571843584
2005-07-21,7.82797861099243,7.92422641687665,7.75990701318687,7.83072144873083,790784424
2005-07-22,7.54023408889771,7.71103597430296,7.38888102956858,7.63922426632439,934536528
2005-07-25,7.37691259384155,7.56242593981244,7.35471997900188,7.53998436478916,385965648
2005-07-26,7.38289594650269,7.43052050462041,7.28315747044705,7.35596691430377,392283324
2005-07-27,7.40384197235107,7.43625620758862,7.29088721868896,7.42403862932974,288427284
2005-07-28,7.31831502914429,7.4158100132519,7.31282887844722,7.4158100132519,236786976
2005-07-29,7.17518997192383,7.30185795469306,7.15599058262616,7.28440413719148,334197468
2005-08-01,7.27118921279907,7.2933808763452,7.18366878481738,7.18416670516071,226269504
2005-08-02,7.46019315719605,7.46842119577898,7.25897062498694,7.27093924260691,291316392
2005-08-03,7.41306686401367,7.47340929675079,7.37067759495258,7.43052068201464,236986776
2005-08-04,7.42378950119019,7.45545542982922,7.36195140495341,7.36943113780108,209250540
2005-08-05,7.28963994979858,7.44323744075373,7.26370818353559,7.41805350519975,237350412
2005-08-08,7.26221227645874,7.37192483416043,7.24326184783694,7.32080770872817,179092728
2005-08-09,7.27019166946411,7.29786853268336,7.1938915562516,7.27991536923314,230940828
2005-08-10,7.12332630157471,7.28914232683142,7.1033786055145,7.26345951968053,274884840
2005-08-11,7.08268308639526,7.14576836246347,6.99715813546356,7.12856302801858,300295404
2005-08-12,7.22406196594238,7.23603058344272,7.02259047557745,7.06547814039903,263172564
2005-08-15,7.08143663406372,7.30011394302696,7.07570104765032,7.22605731696309,326661012
2005-08-16,7.12257766723633,7.17593828624063,7.06497949927512,7.10337827791592,284083632
2005-08-17,7.10886478424072,7.14551799291715,7.08143640510389,7.11908783003818,155176668
2005-08-18,6.98144865036011,6.99416557419401,6.85702510068716,6.87971563526309,474437088
2005-08-19,6.98169755935669,7.01785237068598,6.97222186968231,7.00638309928909,221494284
2005-08-22,6.8323392868042,7.01835196590678,6.81588273471224,7.01261637977478,272247480
2005-08-23,6.97122526168823,6.97521575131353,6.83508252676029,6.88594927283286,232635132
2005-08-24,7.04577922821045,7.10013711372142,6.89317947768302,6.92110625115081,343380276
2005-08-25,7.04627847671509,7.08143602200463,6.98094924089247,7.04528073562603,174888936
2005-08-26,7.07096433639526,7.10687018912548,7.04802436726114,7.06846998355981,150061788
2005-08-29,7.19239521026611,7.20910167306334,7.03755148597298,7.03755148597298,235883880
2005-08-30,7.16297292709351,7.21882647757143,7.12831329944277,7.16596520036211,191488320
2005-08-31,7.13130521774292,7.1936421822382,7.09041256052863,7.18690980527639,201158640
2005-09-01,7.13753890991211,7.16870786808579,7.10637090196809,7.12906143600554,109574316
2005-09-02,7.19239521026611,7.23079494112519,7.14227677210409,7.14402234399264,137242620
2005-09-06,7.15898323059082,7.21583404587178,7.15125311229752,7.20610939551977,168323508
2005-09-07,7.35247564315796,7.36818483991013,7.11335272459442,7.12856257565985,299680020
2005-09-08,7.36544132232666,7.46243696248766,7.31482401504663,7.35147817296397,264267468
2005-09-09,7.45770025253296,7.45794921270334,7.39461498065697,7.41256766958448,175444380
2005-09-12,7.72325372695923,7.76514365075871,7.50532568392813,7.52402572828463,415044540
2005-09-13,7.7716269493103,7.86762484826066,7.63423704752624,7.70480205033693,411584004
2005-09-14,7.55519485473633,7.81152263379207,7.4878710826774,7.69806996244449,450580968
2005-09-15,7.54571914672852,7.64869886153541,7.42827693639124,7.4684212891292,618029352
2005-09-16,7.48537826538086,7.59259648144823,7.47714880121003,7.58062786347425,302888808
2005-09-19,7.57489252090454,7.62999871412122,7.49809401002874,7.50532573281144,230245524
2005-09-20,7.67762279510498,7.76215142417373,7.61079836982793,7.63373786389633,373665960
2005-09-21,7.77711248397827,7.82349129392085,7.62900160999173,7.69009092552194,404383212
2005-09-22,7.76389694213867,7.95963379690217,7.73397563589795,7.76713817546472,519735744
2005-09-23,7.86338663101196,7.90951553022296,7.79431823739675,7.8045408081602,339012648
2005-09-26,7.83645725250244,8.00277167794415,7.79357006108934,7.966615438493,395380224
2005-09-27,7.82797861099243,7.93943626695796,7.81401498703061,7.85316302117767,274649076
2005-09-28,7.62999868392944,7.85690307190975,7.62002459840442,7.83496036882359,319576104
2005-09-29,7.72026109695435,7.74768947447415,7.63199284369328,7.64695373369364,224327448
2005-09-30,7.89081382751465,7.91674606949232,7.78683684966805,7.83496027953255,365685948
2005-10-03,7.94616937637329,7.98182626812837,7.7993047354323,7.8202496969392,366045588
2005-10-04,7.75467157363892,8.01099934461635,7.74818815681067,7.97783633020834,365406228
2005-10-05,7.74744129180908,7.85191667168076,7.67986808231251,7.79681142606964,332802864
2005-10-06,7.7983078956604,7.84144452230658,7.73198091362388,7.83296609796852,319432248
2005-10-07,7.80429124832153,7.8960506442323,7.74320098768908,7.84917344276006,270541188
2005-10-10,7.74594449996948,7.84992148194678,7.70854203452712,7.81227100655865,222665112
2005-10-11,7.63249158859253,7.79581325948975,7.60157254120669,7.74494699134316,341362296
2005-10-12,7.50457763671875,7.65967032428093,7.4554555133759,7.61005123081508,371875752
2005-10-13,7.41655683517456,7.53025988497142,7.24799893044744,7.53025988497142,422285292
2005-10-14,7.38414287567139,7.4861253221126,7.29437800689331,7.47789680850001,340423236
2005-10-17,7.60506391525269,7.61005072028236,7.3447451858899,7.41805350037714,302365332
2005-10-18,7.56217670440674,7.67887060972946,7.54871147481392,7.60406662934727,282828888
2005-10-19,7.69732141494751,7.7264958404486,7.57913185240942,7.58012911841588,280147572
2005-10-20,7.56018114089966,7.75791251871497,7.51056110121386,7.72948735034406,555911532
2005-10-21,8.47528266906738,8.63810547128778,8.30323313686257,8.62239722480246,914780304
2005-10-24,8.69346046447754,8.7096685323499,8.53238227807997,8.56180614052165,376890732
2005-10-25,8.65007305145264,8.66229205383738,8.54908835128653,8.6218977936791,274856868
2005-10-26,8.86276626586914,8.8767298905389,8.63212082445429,8.63436526688165,355943700
2005-10-27,8.80342102050781,8.90390779941473,8.76901225690499,8.89169069760474,205170624
2005-10-28,8.93083763122559,8.95028693113652,8.85229355109865,8.8585280076511,235903860
2005-10-31,9.2791748046875,9.3442541317528,8.96425065013993,8.98245229874896,573142284
2005-11-01,9.45970249176025,9.57240734183547,9.20112977336801,9.27219460561014,653589756
2005-11-02,9.46718311309815,9.5998351785344,9.40459718445994,9.51755003808703,422193384
2005-11-03,9.62352180480957,9.63923100098705,9.50957026805642,9.5352540246183,297638064
2005-11-04,9.73523044586182,9.76914129260345,9.61105538095444,9.72400918352057,352643004
2005-11-07,9.84992980957031,9.9107701654968,9.77811810172156,9.85167443126868,383276340
2005-11-08,9.72201442718506,9.86389226783764,9.68910037214133,9.83047934222119,315584100
2005-11-09,9.4539680480957,9.68187020552734,9.4260407952014,9.64147593807117,418257324
2005-11-10,9.75193595886231,9.7581704161244,9.41108000244887,9.43426845856332,364782852
2005-11-11,9.73448181152344,9.89655678982861,9.69583311899391,9.85217346106827,282273444
2005-11-14,9.89830207824707,9.92946961146704,9.76265774289289,9.77736919866458,312003684
2005-11-15,9.79432487487793,9.8990496845822,9.74819597652847,9.83372044592892,344651004
2005-11-16,9.92772483825684,9.94517865659361,9.82698909187629,9.87910253694617,347460192
2005-11-17,10.0598793029785,10.0688561236846,9.96213581739731,10.0187372043113,368119512
2005-11-18,9.97909069061279,10.0860608963234,9.97011387083054,10.0608760088978,280742976
2005-11-21,10.2072410583496,10.2227012941316,9.81152933932113,9.95315726202348,412990596
2005-11-22,10.3845262527466,10.4054721638863,10.1291967077227,10.1895372377449,383456160
2005-11-23,10.5438594818115,10.5902382910462,10.3673229649282,10.39873945794,402996600
2005-11-25,10.687481880188,10.6907231132501,10.60469883031,10.6166679219692,193410396
2005-11-28,10.5593194961548,10.7528119070152,10.5333877292851,10.7174044501775,439895664
